Transcript	Intron	5' Splice Site Score	3' Splice Site Score	Intron Length	
CNAG_06184T0	2	7.05369692036	13.7142314476	58	
CNAG_06184T0	3	4.59758513092	13.3362094695	93	
CNAG_06184T0	4	5.92967032967	13.3766924434	63	
CNAG_06184T0	5	7.79959299959	11.3744675078	57	
CNAG_06184T0	6	5.93097273097	10.9867317867	70	
CNAG_06184T0	7	5.61052774386	11.5407950075	46	
CNAG_06188T0	0	6.13061999729	13.0552706553	52	
CNAG_06188T0	1	6.37747931081	12.9661646995	52	
CNAG_06188T0	2	6.82496269163	8.90359517026	54	
CNAG_06188T0	3	7.09282322616	12.4911680912	62	
CNAG_06188T0	4	5.17715371049	11.895373762	60	
CNAG_03755T0	0	6.80542667209	12.5238909239	54	
CNAG_03755T0	1	7.16543209877	10.6123999457	52	
CNAG_03755T0	2	8.08102021435	8.95927282594	65	
CNAG_03755T0	3	6.4741283408	12.7246235246	56	
CNAG_03755T0	4	6.92687559354	13.1861077194	65	
CNAG_03755T0	5	6.05117351784	12.7094288428	61	
CNAG_03754T0	0	6.78491385158	13.765676299	64	
CNAG_03754T0	1	6.1397368064	12.8294125627	66	
CNAG_03754T0	2	5.67787274454	12.9394654728	49	
CNAG_03754T0	3	7.27510514177	12.8123185457	61	
CNAG_03754T0	4	5.82618369285	11.2103649437	55	
CNAG_03754T0	5	5.42363315697	12.6671550672	58	
CNAG_03756T0	0	6.40553520554	13.5848595849	41	
CNAG_03756T0	1	5.95050875051	11.377343644	54	
CNAG_03756T0	2	6.41161307828	11.5800298467	54	
CNAG_03756T0	3	5.82618369285	8.96171482838	56	
CNAG_03756T0	4	5.78005698006	13.4117487451	54	
CNAG_03756T0	5	5.40675620676	12.1387057387	62	
CNAG_03756T0	6	5.95050875051	12.7245692579	62	
CNAG_03756T0	7	5.90828924162	13.5797585131	56	
CNAG_03756T0	8	7.42471849139	11.208954009	72	
CNAG_03756T0	9	5.51154524488	12.7345543346	71	
CNAG_03756T0	10	6.59248405915	12.8329398996	92	
CNAG_03756T0	11	4.93197666531	11.939709673	60	
CNAG_03756T0	12	7.10997150997	11.6421109754	65	
CNAG_03756T0	13	6.18195631529	12.1146655813	60	
CNAG_03756T0	14	6.18195631529	12.1146655813	63	
CNAG_03751T0	0	6.05117351784	13.6057522724	57	
CNAG_03751T0	1	6.80634920635	12.5287749288	83	
CNAG_03753T0	0	6.76250169584	12.6040428707	60	
CNAG_03753T0	1	8.1397368064	10.8953466287	65	
CNAG_03753T0	2	5.67689594356	11.5490978158	60	
CNAG_03753T0	3	5.01701261701	10.6551621218	46	
CNAG_03753T0	4	7.62447429114	12.6186406186	54	
CNAG_03753T0	5	7.34087640754	12.2448514449	55	
CNAG_03759T0	0	6.84656084656	11.319006919	59	
CNAG_03759T0	1	5.59658119658	9.31906118573	54	
CNAG_07442T0	0	7.2393976394	13.0217880885	56	
CNAG_07442T0	1	7.2590964591	12.8738027405	60	
CNAG_07442T0	2	6.56225749559	12.4874236874	76	
CNAG_07442T0	3	6.84656084656	9.53308913309	69	
CNAG_07442T0	4	5.67689594356	12.5629086962	59	
CNAG_06819T0	0	6.40553520554	12.9538461538	58	
CNAG_06819T0	1	5.61611721612	12.8130782797	50	
CNAG_06819T0	2	5.01701261701	9.0164699498	56	
CNAG_06819T0	3	4.59758513092	13.4050196717	63	
CNAG_06819T0	4	4.93197666531	11.7727309727	53	
CNAG_06819T0	5	6.32332112332	13.7510785511	52	
CNAG_06819T0	6	5.40675620676	11.0018179352	59	
CNAG_06819T0	7	7.49092389092	13.34662868	55	
CNAG_06819T0	8	5.30527743861	10.3679826346	55	
CNAG_06819T0	9	5.55636955637	10.4665852666	55	
CNAG_06819T0	10	5.42363315697	12.5001763668	53	
CNAG_06819T0	11	6.61511328178	10.5681725682	54	
CNAG_06819T0	12	6.18195631529	11.6418939086	57	
CNAG_05579T0	0	6.55525708859	13.6347849681	52	
CNAG_05579T0	1	5.17715371049	12.8263193597	58	
CNAG_05579T0	2	6.03114909782	13.2032017365	56	
CNAG_05579T0	3	4.59758513092	12.7429656763	48	
CNAG_05579T0	4	6.45057658391	11.1741147741	47	
CNAG_05579T0	5	8.06191832858	11.362366029	72	
CNAG_05579T0	6	8.46474019807	11.1305928639	68	
CNAG_05579T0	7	9.72790666124	10.2851716185	154	
CNAG_05579T0	8	5.22414869082	10.834622168	119	
CNAG_05578T0	0	5.22414869082	12.8982770316	50	
CNAG_05578T0	1	6.56225749559	11.0780626781	56	
CNAG_05578T0	2	6.4741283408	10.9588386922	56	
CNAG_05578T0	3	6.00911680912	12.0201329535	60	
CNAG_00423T0	0	6.61511328178	10.4866096866	53	
CNAG_00423T0	1	7.02401302401	12.5331705332	52	
CNAG_00423T0	2	5.46975986976	11.4711708045	53	
CNAG_00423T0	3	6.09089675756	13.0561389228	53	
CNAG_05573T0	0	5.46932573599	12.9639940307	53	
CNAG_05573T0	1	6.84363044363	13.2621896622	59	
CNAG_05572T0	0	8.93018586352	11.4099579433	70	
CNAG_05572T0	1	6.01226427893	13.4050196717	72	
CNAG_05572T0	2	6.61451634785	13.180355447	92	
CNAG_05572T0	3	6.51032424366	9.21177587844	57	
CNAG_05572T0	4	8.09762583096	12.5238366572	65	
CNAG_05571T0	0	7.47714014381	11.2026590693	47	
CNAG_05571T0	1	5.22414869082	13.3984533985	55	
CNAG_05571T0	2	6.08530728531	10.5000678334	49	
CNAG_05571T0	3	7.10318816985	10.5242707909	63	
CNAG_05571T0	4	6.48829195496	10.9998643332	57	
CNAG_05571T0	5	5.44566544567	13.2515533849	48	
CNAG_05571T0	6	5.67787274454	13.0665581332	55	
CNAG_05571T0	7	5.92967032967	13.4044227378	58	
CNAG_05571T0	8	5.93097273097	10.8479175146	58	
CNAG_05570T0	0	4.59758513092	10.6956450956	57	
CNAG_05577T0	0	6.07114367114	10.6741554742	50	
CNAG_05577T0	1	6.92123185457	11.3332790666	51	
CNAG_05577T0	2	5.8475647809	13.2807488807	51	
CNAG_05577T0	3	5.42363315697	13.5480667481	50	
CNAG_05577T0	4	5.42363315697	13.5417175417	53	
CNAG_05577T0	5	6.44444444444	13.5791073124	55	
CNAG_05577T0	6	8.27876814543	13.0841405508	53	
CNAG_05577T0	7	6.36331569665	11.9118165785	55	
CNAG_05577T0	8	6.71680911681	11.5207163207	59	
CNAG_05576T0	0	6.38556505223	10.9581874915	87	
CNAG_05576T0	1	6.31018857686	11.114638448	74	
CNAG_05576T0	2	5.40675620676	13.3765296432	68	
CNAG_05575T0	0	6.19568579569	13.331651065	70	
CNAG_05575T0	1	5.61611721612	11.2087369421	65	
CNAG_05575T0	2	5.67689594356	11.8482159815	60	
CNAG_05575T0	3	4.97088590422	11.3356125356	52	
CNAG_05574T0	0	6.42713336047	13.6993080993	57	
CNAG_05574T0	1	8.37628544295	10.7724867725	51	
CNAG_05574T0	2	8.62037715371	11.377343644	54	
CNAG_05574T0	3	5.59658119658	11.5068240402	53	
CNAG_00421T0	0	6.47032967033	10.8115588116	83	
CNAG_00421T0	1	5.67689594356	12.6794193461	56	
CNAG_00421T0	2	6.86050739384	11.7727309727	65	
CNAG_00421T0	3	5.42363315697	13.2281644282	61	
CNAG_06983T0	0	5.05033238367	11.2648487315	50	
CNAG_06983T0	1	6.62200515534	12.474671008	56	
CNAG_06983T0	2	6.15265228599	13.4484330484	54	
CNAG_06983T0	3	7.27770994438	9.17509157509	51	
CNAG_06983T0	4	5.59658119658	9.76502509836	58	
CNAG_06983T0	5	6.31018857686	11.1963641297	54	
CNAG_06983T0	6	7.17964997965	13.5712929046	68	
CNAG_06983T0	7	4.59758513092	12.3685253019	69	
CNAG_06983T0	8	6.06886446886	12.7970695971	58	
CNAG_06983T0	9	5.17715371049	10.2540767874	55	
CNAG_06983T0	10	5.61052774386	11.0421381088	62	
CNAG_06983T0	11	5.80371727038	12.7281508615	54	
CNAG_06983T0	12	5.40675620676	13.382987383	49	
CNAG_06983T0	13	6.18293311627	9.87627187627	45	
CNAG_06980T0	0	5.75802469136	13.4765432099	52	
CNAG_06980T0	1	6.30128883462	13.9463844797	53	
CNAG_06980T0	2	6.07114367114	12.4874236874	52	
CNAG_06980T0	3	5.78005698006	11.5475240809	81	
CNAG_06980T0	4	6.5047347714	10.1751729752	65	
CNAG_06986T0	0	5.49179215846	9.59940306607	60	
CNAG_06986T0	1	5.80415140415	10.8810202144	63	
CNAG_06986T0	2	5.46932573599	12.8263736264	55	
CNAG_06986T0	3	7.00800434134	13.5827974495	61	
CNAG_06986T0	4	6.59248405915	13.7356125356	66	
CNAG_06986T0	5	6.56898656899	13.5203364537	65	
CNAG_06986T0	6	5.38472391806	12.0677791344	70	
CNAG_06986T0	7	5.78005698006	13.0915208249	123	
CNAG_06985T0	0	5.82618369285	11.8246642247	59	
CNAG_06985T0	1	5.75802469136	13.734961335	47	
CNAG_06985T0	2	5.46975986976	11.5363994031	58	
CNAG_06985T0	3	4.59758513092	11.9838285172	73	
CNAG_06985T0	4	5.78005698006	13.0488671822	70	
CNAG_06985T0	5	5.93097273097	9.53330619997	39	
CNAG_06985T0	6	6.42279202279	13.0978700312	98	
CNAG_06985T0	7	5.01701261701	9.0374711708	62	
CNAG_06985T0	8	6.65673585674	11.3765839099	59	
CNAG_06985T0	9	5.75802469136	13.5270112603	61	
CNAG_06985T0	10	5.34250440917	11.9316239316	39	
CNAG_06985T0	11	5.46932573599	12.9716456383	96	
CNAG_06985T0	12	6.00911680912	12.8395604396	63	
CNAG_06985T0	13	5.69892823226	11.4056708723	62	
CNAG_06985T0	14	5.60347307014	12.8918192918	96	
CNAG_06985T0	15	5.38472391806	12.8620811287	85	
CNAG_06984T0	0	5.60347307014	12.8294125627	79	
CNAG_06984T0	1	7.72231718898	10.5351784018	49	
CNAG_06984T0	2	5.97004477004	10.1200922534	49	
CNAG_06984T0	3	4.93197666531	13.5081264415	49	
CNAG_02408T0	0	5.80371727038	13.4034459368	63	
CNAG_02408T0	1	6.47754714421	10.8345679012	61	
CNAG_02408T0	2	5.75802469136	13.8737213404	64	
CNAG_02408T0	3	5.49179215846	9.41777235111	43	
CNAG_02408T0	4	5.90828924162	12.8996336996	62	
CNAG_02409T0	0	4.88975715642	11.0421923755	87	
CNAG_02409T0	1	4.88975715642	10.2852258852	72	
CNAG_02409T0	2	6.54592321259	12.3641296975	69	
CNAG_02409T0	3	5.51154524488	10.6579839913	53	
CNAG_02409T0	4	5.61611721612	13.2448243115	57	
CNAG_03809T0	0	5.78005698006	10.5418532085	39	
CNAG_03809T0	1	4.88975715642	12.89664903	39	
CNAG_03809T0	2	4.93197666531	12.4810744811	41	
CNAG_03809T0	3	4.93197666531	13.8234703568	38	
CNAG_03809T0	4	5.3514041514	10.4881291548	75	
CNAG_03808T0	0	5.22414869082	11.5849681183	67	
CNAG_03808T0	1	5.3514041514	11.7307827974	76	
CNAG_03808T0	2	5.90828924162	10.4811830145	48	
CNAG_03808T0	3	4.88975715642	12.3752543753	57	
CNAG_03808T0	4	5.38472391806	13.7924840592	42	
CNAG_03808T0	5	6.38361145028	13.4461538462	50	
CNAG_03808T0	6	5.90828924162	12.244037444	52	
CNAG_02402T0	0	5.01701261701	9.40398860399	53	
CNAG_02402T0	1	6.91922398589	10.7936507937	58	
CNAG_02402T0	2	7.62745896079	11.6492741826	58	
CNAG_02402T0	3	6.63470356804	13.221978022	57	
CNAG_02402T0	4	6.93951973952	10.8198073531	52	
CNAG_02402T0	5	6.15265228599	12.6619454619	48	
CNAG_02402T0	6	7.05369692036	11.888970289	51	
CNAG_02402T0	7	8.37867317867	8.69673043006	56	
CNAG_02402T0	8	6.52595305929	11.3544973545	56	
CNAG_02402T0	9	7.28378781712	9.54953194953	55	
CNAG_02402T0	10	5.82618369285	8.50723104056	56	
CNAG_02402T0	11	7.43014516348	12.4927418261	50	
CNAG_02402T0	12	6.44216524217	13.0351919685	51	
CNAG_02402T0	13	5.93097273097	9.77169990503	52	
CNAG_02402T0	14	5.51154524488	12.8249084249	52	
CNAG_02402T0	15	5.59658119658	10.4097680098	47	
CNAG_02402T0	16	6.46501153168	12.3814950482	52	
CNAG_02402T0	17	5.46932573599	12.0624067291	51	
CNAG_02403T0	0	5.8475647809	13.6130782797	65	
CNAG_02403T0	1	5.61611721612	13.3332247999	267	
CNAG_02403T0	2	5.51154524488	12.6577126577	56	
CNAG_02403T0	3	5.90269976937	13.2026048026	93	
CNAG_02403T0	4	6.83831230498	12.8682132682	56	
CNAG_02400T0	0	5.67689594356	12.8869895537	54	
CNAG_02400T0	1	6.30031203365	13.4801248135	67	
CNAG_02400T0	2	5.95050875051	12.6956450956	58	
CNAG_02400T0	3	5.34250440917	12.4358160358	53	
CNAG_02400T0	4	5.44566544567	13.4528286528	53	
CNAG_02400T0	5	5.30527743861	11.528639262	51	
CNAG_02401T0	0	6.42528829195	12.9612264279	53	
CNAG_02401T0	1	6.51325464659	13.3267127934	52	
CNAG_02401T0	2	6.56225749559	11.3983991317	53	
CNAG_02401T0	3	6.54592321259	10.8419481753	53	
CNAG_02401T0	4	5.59658119658	10.7791615792	55	
CNAG_02401T0	5	6.70378510379	10.8346764347	52	
CNAG_02406T0	0	5.80371727038	12.5415818749	47	
CNAG_02406T0	1	6.09089675756	13.1474698141	49	
CNAG_02406T0	2	5.82618369285	10.4267534934	53	
CNAG_02406T0	3	6.03554470221	10.4815628816	49	
CNAG_02406T0	4	6.96535069868	11.5420974088	52	
CNAG_02406T0	5	6.65673585674	11.5155067155	64	
CNAG_02407T0	0	7.67678741012	11.0421923755	55	
CNAG_02407T0	1	5.40675620676	13.216334283	50	
CNAG_02407T0	2	6.62200515534	12.7181657848	51	
CNAG_02407T0	3	5.8475647809	13.1611992945	51	
CNAG_02407T0	4	7.03703703704	10.7094288428	55	
CNAG_02407T0	5	6.85345272012	13.8167955501	57	
CNAG_02407T0	6	5.67787274454	12.1197123864	59	
CNAG_02407T0	7	7.74500067833	11.5004205671	56	
CNAG_02407T0	8	7.96668023335	12.7319495319	55	
CNAG_02407T0	9	6.84363044363	11.7641568308	49	
CNAG_02407T0	10	5.07236467236	13.3404965405	53	
CNAG_02407T0	11	5.8475647809	13.0780626781	59	
CNAG_02407T0	12	5.51154524488	10.5271469271	51	
CNAG_02407T0	13	5.75802469136	12.6311219645	53	
CNAG_02407T0	14	6.71973951974	9.47768281102	63	
CNAG_02407T0	15	4.88975715642	13.0847917515	49	
CNAG_02407T0	16	5.55045448379	10.8109618776	56	
CNAG_02407T0	17	5.80371727038	12.9520553521	58	
CNAG_02407T0	18	5.61611721612	13.2450413784	48	
CNAG_02407T0	19	5.55045448379	13.2883462217	52	
CNAG_02407T0	20	6.38556505223	12.7782933116	55	
CNAG_02407T0	21	7.99598426265	11.3983991317	51	
CNAG_02407T0	22	5.46975986976	11.9322751323	58	
CNAG_02407T0	23	7.85597612264	11.8870709537	61	
CNAG_02407T0	24	7.08967575634	12.6546194546	55	
CNAG_02407T0	25	6.36331569665	13.1730294397	50	
CNAG_02407T0	26	6.07114367114	12.3685253019	52	
CNAG_02407T0	27	7.00800434134	13.3524352191	54	
CNAG_02407T0	28	6.55525708859	12.5344729345	70	
CNAG_02407T0	29	6.75718355718	10.5192782526	50	
CNAG_02404T0	0	5.67689594356	11.6732600733	129	
CNAG_02404T0	1	5.82618369285	10.6197259531	63	
CNAG_02404T0	2	6.36331569665	11.5800841134	52	
CNAG_02404T0	3	5.40675620676	13.4108262108	54	
CNAG_02404T0	4	6.51325464659	11.0224392891	60	
CNAG_02404T0	5	5.44566544567	10.7088319088	58	
CNAG_02405T0	0	6.73884140551	10.4880748881	60	
CNAG_01669T0	0	7.18095238095	11.7716456383	58	
CNAG_01669T0	1	6.94331840999	11.3174331841	48	
CNAG_01669T0	2	6.84764618098	12.4111789445	56	
CNAG_01668T0	0	5.40675620676	11.6268620269	73	
CNAG_01668T0	1	6.50392077059	13.7135802469	53	
CNAG_01668T0	2	6.54418667752	13.5129561796	73	
CNAG_01668T0	3	5.22414869082	10.9113553114	67	
CNAG_01668T0	4	7.1582688916	12.89664903	54	
CNAG_01668T0	5	6.52389092389	11.1861619862	58	
CNAG_01668T0	6	5.80415140415	12.0630579297	55	
CNAG_01668T0	7	9.34293854294	13.6057522724	52	
CNAG_01668T0	8	6.96361416361	11.9388956722	56	
CNAG_01668T0	9	6.30443630444	13.0780626781	46	
CNAG_01668T0	10	5.34250440917	11.694695428	48	
CNAG_01668T0	11	7.71417718084	10.5421788088	24	
CNAG_01668T0	12	6.3699362366	10.1201465201	53	
CNAG_01668T0	13	5.42363315697	12.8057522724	53	
CNAG_01668T0	14	4.88975715642	13.2808031475	49	
CNAG_01667T0	0	6.26406186406	12.8911680912	56	
CNAG_01667T0	1	5.92967032967	13.6053181387	74	
CNAG_01667T0	2	4.93197666531	13.7516212183	73	
CNAG_01667T0	3	6.80634920635	12.499362366	59	
CNAG_01667T0	4	4.93197666531	12.2375254375	59	
CNAG_01666T0	0	5.22414869082	11.1142585809	56	
CNAG_01666T0	1	5.80371727038	12.6037172704	117	
CNAG_01666T0	2	5.44566544567	13.3544430878	123	
CNAG_01666T0	3	6.1397368064	10.2375797042	243	
CNAG_01666T0	4	4.93197666531	12.9112467779	52	
CNAG_01665T0	0	9.44441731108	10.6604802605	56	
CNAG_01665T0	1	6.07114367114	10.7658119658	72	
CNAG_01664T0	0	5.95050875051	11.7041921042	55	
CNAG_01664T0	1	5.40675620676	12.0911138244	83	
CNAG_01664T0	2	7.8851716185	11.0780626781	87	
CNAG_01664T0	3	6.09089675756	12.2924433591	80	
CNAG_01664T0	4	6.88655541989	12.1191154524	76	
CNAG_01664T0	5	7.08967575634	12.3568579569	63	
CNAG_01663T0	0	4.93197666531	13.377343644	80	
CNAG_01663T0	1	6.76250169584	13.3968253968	62	
CNAG_01663T0	2	6.86034459368	12.7168091168	61	
CNAG_06813T0	0	5.67787274454	12.4927418261	56	
CNAG_06813T0	1	5.51154524488	12.5415276082	76	
CNAG_06813T0	2	5.80371727038	12.6449599783	46	
CNAG_06813T0	3	5.80415140415	9.52017365351	48	
CNAG_06813T0	4	7.90166870167	10.2427350427	53	
CNAG_06813T0	5	5.49179215846	10.8371727038	54	
CNAG_01660T0	0	5.89076109076	10.4665852666	67	
CNAG_01660T0	1	8.97229683896	13.3693121693	63	
CNAG_01660T0	2	4.59758513092	12.6741012074	84	
CNAG_01660T0	3	5.90828924162	12.0837878171	64	
CNAG_01660T0	4	8.32489485823	10.6551078551	77	
CNAG_01660T0	5	6.48829195496	10.9639397639	64	
CNAG_06812T0	0	6.63470356804	12.6314475648	46	
CNAG_06812T0	1	5.97579704246	10.965676299	52	
CNAG_06812T0	2	5.80371727038	12.9520553521	53	
CNAG_06812T0	3	6.55525708859	11.3356125356	54	
CNAG_06812T0	4	6.63074209741	12.7339574006	53	
CNAG_06812T0	5	8.5337674671	10.610989011	61	
CNAG_06812T0	6	5.36453669787	12.2449057116	56	
CNAG_06812T0	7	5.38472391806	13.5199023199	38	
CNAG_06812T0	8	6.92687559354	12.9490706824	49	
CNAG_06812T0	9	5.90828924162	12.8770587437	55	
CNAG_06812T0	10	5.80415140415	9.6951295618	53	
CNAG_06812T0	11	6.76152489486	13.0221679555	52	
CNAG_06812T0	12	5.80371727038	11.8954280288	50	
CNAG_06812T0	13	6.02290055623	10.8054809388	55	
CNAG_06812T0	14	5.90828924162	13.3267670601	51	
CNAG_06812T0	15	5.51154524488	10.3601682268	50	
CNAG_06812T0	16	5.34250440917	12.4649029982	49	
CNAG_06812T0	17	6.01226427893	12.7788902456	48	
CNAG_06812T0	18	6.25744132411	10.2900013567	54	
CNAG_05759T0	0	4.97088590422	12.8403201737	271	
CNAG_05759T0	1	5.60347307014	10.8982770316	54	
CNAG_05759T0	2	5.22414869082	13.6061864062	48	
CNAG_05759T0	3	7.79829059829	12.2919006919	54	
CNAG_05759T0	4	6.18195631529	12.6479989147	51	
CNAG_05759T0	5	6.30443630444	12.4045584046	50	
CNAG_05759T0	6	5.3514041514	11.4039343373	58	
CNAG_05759T0	7	5.01701261701	9.3695292362	59	
CNAG_05759T0	8	6.55634242301	13.0250983584	53	
CNAG_05759T0	9	5.67689594356	11.7240537241	57	
CNAG_05759T0	10	5.46975986976	11.7865147198	52	
CNAG_05758T0	0	5.80415140415	9.18144078144	64	
CNAG_05758T0	1	5.95050875051	11.7157509158	83	
CNAG_05758T0	2	6.48785782119	13.7357210691	67	
CNAG_05758T0	3	6.56898656899	11.4698141365	51	
CNAG_05757T0	0	6.09089675756	12.6127798128	51	
CNAG_05757T0	1	5.75802469136	13.6939899607	61	
CNAG_05757T0	2	5.61611721612	12.5222629223	55	
CNAG_05756T0	0	6.71973951974	10.6190747524	48	
CNAG_05756T0	1	5.89076109076	11.5081807082	61	
CNAG_05756T0	2	4.88975715642	13.404965405	65	
CNAG_05756T0	3	5.90269976937	11.7727852395	66	
CNAG_05755T0	0	5.8475647809	13.6418939086	63	
CNAG_05755T0	1	5.78005698006	13.6130782797	47	
CNAG_05755T0	2	6.32234432234	12.6960249627	57	
CNAG_05755T0	3	5.95050875051	11.3983991317	62	
CNAG_05755T0	4	5.61611721612	13.3362094695	55	
CNAG_05755T0	5	6.46419753086	11.6198073531	56	
CNAG_05755T0	6	5.55636955637	12.7362908696	53	
CNAG_05753T0	0	6.55536562203	10.9100529101	74	
CNAG_05753T0	1	7.34087640754	12.655324922	63	
CNAG_05753T0	2	5.42363315697	13.3950888618	53	
CNAG_05753T0	3	6.48829195496	11.217690951	45	
CNAG_05753T0	4	6.51325464659	12.5286121286	58	
CNAG_05753T0	5	6.82496269163	10.1319223986	150	
CNAG_05753T0	6	6.30128883462	11.5490978158	62	
CNAG_05753T0	7	5.34250440917	13.0502238502	61	
CNAG_05753T0	8	4.93197666531	13.6485687152	51	
CNAG_05752T0	0	5.95050875051	11.3836928504	53	
CNAG_05752T0	1	5.82618369285	8.74415954416	64	
CNAG_05752T0	2	6.09089675756	11.5775878443	48	
CNAG_05752T0	3	5.93097273097	10.7777506444	49	
CNAG_05752T0	4	6.51325464659	10.4665852666	48	
CNAG_05752T0	5	5.38472391806	10.3116537783	50	
CNAG_05752T0	6	6.01226427893	12.8770587437	56	
CNAG_05752T0	7	6.38306878307	13.1475240809	50	
CNAG_05752T0	8	6.32380952381	13.3752815086	55	
CNAG_05752T0	9	6.71800298467	12.7722697056	50	
CNAG_05752T0	10	5.30527743861	12.3629358296	55	
CNAG_05751T0	0	5.89076109076	13.6130782797	46	
CNAG_05750T0	0	5.75802469136	11.5419888753	185	
CNAG_05750T0	1	6.18293311627	12.7363994031	152	
CNAG_05750T0	2	6.38241758242	13.2214353548	53	
CNAG_05750T0	3	6.25744132411	12.9929181929	59	
CNAG_05750T0	4	5.75802469136	13.7152625153	50	
CNAG_05750T0	5	5.88484601818	13.5139872473	52	
CNAG_05750T0	6	5.34250440917	13.0912494912	54	
CNAG_07449T0	0	4.93197666531	12.8049925383	58	
CNAG_07449T0	1	6.71930538597	12.6104463438	54	
CNAG_07449T0	2	6.59248405915	12.4291412291	55	
CNAG_07449T0	3	5.38472391806	11.9102428436	64	
CNAG_07449T0	4	6.74177180844	9.14801248135	73	
CNAG_07449T0	5	5.17715371049	11.0554334554	56	
CNAG_07449T0	6	6.38306878307	12.9532492199	69	
CNAG_07449T0	7	7.73702347036	10.8419481753	63	
CNAG_07449T0	8	8.19644552978	12.2633563967	63	
CNAG_07449T0	9	5.80371727038	10.7492063492	68	
CNAG_03576T0	0	6.38241758242	13.180355447	63	
CNAG_03576T0	1	5.93097273097	10.4866096866	83	
CNAG_06816T0	0	5.07236467236	13.6067833401	98	
CNAG_06816T0	1	7.13482566816	13.6627865961	55	
CNAG_06816T0	2	9.1549043549	11.9405779406	54	
CNAG_06816T0	3	6.63470356804	10.5075023742	66	
CNAG_06816T0	4	7.38499525166	12.8474833808	52	
CNAG_07448T0	0	5.67689594356	12.854049654	63	
CNAG_07448T0	1	5.01701261701	10.6269976937	54	
CNAG_07448T0	2	5.59658119658	10.2907610908	51	
CNAG_07448T0	3	7.36133496133	12.4944240944	62	
CNAG_07448T0	4	4.97088590422	13.2734771401	56	
CNAG_07448T0	5	5.69892823226	13.7115181115	53	
CNAG_07448T0	6	7.28552435219	9.20944240944	53	
CNAG_07448T0	7	5.34250440917	12.6790937458	62	
CNAG_04302T0	0	6.47032967033	12.5972595306	53	
CNAG_04302T0	1	6.49057115724	10.6600461267	57	
CNAG_04302T0	2	6.03554470221	9.3695292362	51	
CNAG_04302T0	3	6.93555826889	11.0415954416	51	
CNAG_04302T0	4	5.3514041514	10.1681183015	49	
CNAG_02226T0	0	5.67689594356	13.7288834622	59	
CNAG_02226T0	1	5.90828924162	11.0421923755	66	
CNAG_02226T0	2	5.84854158187	13.1142585809	83	
CNAG_02226T0	3	6.25744132411	12.4978428978	60	
CNAG_02226T0	4	8.02360602361	10.9738163071	61	
CNAG_02226T0	5	5.75802469136	13.5483923484	52	
CNAG_02226T0	6	5.75802469136	13.3459232126	41	
CNAG_02226T0	7	5.49179215846	10.7507800841	61	
CNAG_02226T0	8	5.90828924162	11.7727852395	59	
CNAG_02226T0	9	5.92967032967	12.8548093881	56	
CNAG_00138T0	0	6.38556505223	12.5216659883	70	
CNAG_00138T0	1	7.47008547009	11.2154660155	53	
CNAG_00138T0	2	5.49179215846	9.16261022928	52	
CNAG_00138T0	3	5.42363315697	13.3459232126	54	
CNAG_00139T0	0	5.80371727038	13.5326007326	146	
CNAG_00139T0	1	7.81223714557	13.7371862705	63	
CNAG_00139T0	2	5.67689594356	10.7221815222	154	
CNAG_00139T0	3	5.55636955637	13.3361552028	62	
CNAG_00139T0	4	6.15265228599	13.1801383801	55	
CNAG_00139T0	5	7.23158323158	11.5483380817	58	
CNAG_00139T0	6	5.82618369285	11.6431963099	61	
CNAG_00134T0	0	6.26699226699	9.24552977886	48	
CNAG_00134T0	1	6.03554470221	9.41044634378	50	
CNAG_00134T0	2	5.40675620676	13.6281101614	49	
CNAG_00134T0	3	5.78005698006	13.5769366436	52	
CNAG_00134T0	4	6.88536155203	10.4996336996	53	
CNAG_00134T0	5	6.76152489486	12.0703296703	75	
CNAG_00135T0	0	6.50923890924	11.7706145706	60	
CNAG_00135T0	1	5.40675620676	13.587355854	58	
CNAG_00136T0	0	6.61451634785	13.0298195632	58	
CNAG_00136T0	1	6.1397368064	11.4050196717	65	
CNAG_00136T0	2	6.83831230498	11.519305386	53	
CNAG_00136T0	3	6.09143942477	11.6485687152	54	
CNAG_00136T0	4	6.1397368064	13.5407950075	75	
CNAG_00136T0	5	6.68376068376	12.4665309999	54	
CNAG_00136T0	6	6.60138380138	9.37642110975	53	
CNAG_00136T0	7	6.35544702211	13.1027540361	50	
CNAG_00136T0	8	5.07236467236	11.6427621761	48	
CNAG_00136T0	9	6.25744132411	12.5891737892	50	
CNAG_00136T0	10	4.88975715642	11.8089268756	51	
CNAG_00136T0	11	4.93197666531	10.9652421652	59	
CNAG_00137T0	0	5.44566544567	11.4116944784	60	
CNAG_00137T0	1	6.44216524217	12.617989418	71	
CNAG_00137T0	2	6.3699362366	10.5979107312	55	
CNAG_00137T0	3	4.88975715642	13.166354633	55	
CNAG_00137T0	4	6.25744132411	12.8407543074	53	
CNAG_00137T0	5	6.71930538597	10.4979514313	55	
CNAG_00130T0	0	5.51154524488	11.1305928639	705	
CNAG_00130T0	1	6.1397368064	13.7878713879	57	
CNAG_00130T0	2	6.44216524217	12.25668159	53	
CNAG_00130T0	3	6.42583095916	13.3759327093	253	
CNAG_00130T0	4	6.68376068376	13.6194817528	198	
CNAG_00130T0	5	6.30031203365	11.5917514584	53	
CNAG_00130T0	6	4.97088590422	13.3686609687	56	
